record_ID,units_sold
223974,143.0
223975,107.0
223976,29.0
223977,50.0
223978,60.0
223979,97.0
223981,18.0
223982,83.0
223983,84.0
223984,66.0
223985,16.0
223986,9.0
223987,68.0
223988,33.0
223991,15.0
223992,46.0
223998,60.0
223999,46.0
224000,16.0
224001,49.0
224002,39.0
224003,84.0
224007,59.0
224008,103.0
224009,72.0
224010,66.0
224011,28.0
224014,23.0
224015,6.0
224016,36.0
224017,28.0
224018,12.0
224019,37.0
224020,60.0
224021,27.0
224025,78.0
224026,87.0
224027,49.0
224028,51.0
224029,91.0
224030,44.0
224032,33.0
224033,33.0
224036,36.0
224038,12.0
224039,27.0
224040,31.0
224041,5.0
224044,79.0
224045,39.0
224046,50.0
224047,23.0
224048,19.0
224049,39.0
224050,53.0
224051,27.0
224052,8.0
224053,10.0
224054,17.0
224056,12.0
224058,132.0
224059,85.0
224060,48.0
224063,60.0
224064,63.0
224065,94.0
224068,116.0
224069,130.0
224070,108.0
224071,15.0
224072,8.0
224074,79.0
224075,40.0
224076,20.0
224078,22.0
224079,46.0
224081,12.0
224084,13.0
224085,47.0
224086,20.0
224088,20.0
224089,37.0
224090,29.0
224094,71.0
224095,45.0
224096,39.0
224097,23.0
224098,19.0
224099,39.0
224100,41.0
224101,23.0
224104,15.0
224105,13.0
224106,13.0
224107,14.0
224108,18.0
224109,25.0
224110,24.0
224111,21.0
224115,19.0
224116,42.0
224119,12.0
224120,8.0
224123,175.0
224124,87.0
224125,50.0
224128,66.0
224129,88.0
224130,117.0
224133,27.0
224134,116.0
224135,62.0
224136,96.0
224137,20.0
224138,8.0
224139,79.0
224140,54.0
224141,26.0
224143,16.0
224144,35.0
224145,16.0
224148,65.0
224149,83.0
224150,22.0
224151,7.0
224153,19.0
224154,49.0
224155,43.0
224156,19.0
224157,24.0
224158,16.0
224159,76.0
224160,33.0
224161,38.0
224162,25.0
224163,20.0
224164,44.0
224165,54.0
224166,29.0
224167,8.0
224168,16.0
224169,17.0
224171,6.0
224172,14.0
224173,36.0
224174,34.0
224175,32.0
224178,27.0
224179,38.0
224180,11.0
224181,14.0
224183,79.0
224184,26.0
224185,33.0
224186,12.0
224187,10.0
224188,33.0
224189,53.0
224190,32.0
224192,21.0
224193,22.0
224195,5.0
224196,10.0
224197,18.0
224198,263.0
224199,203.0
224200,77.0
224201,25.0
224203,78.0
224204,105.0
224205,204.0
224209,213.0
224210,87.0
224211,164.0
224212,37.0
224213,24.0
224215,111.0
224216,83.0
224217,42.0
224218,15.0
224219,32.0
224220,63.0
224221,7.0
224222,41.0
224224,29.0
224225,113.0
224226,90.0
224228,36.0
224229,50.0
224230,80.0
224233,20.0
224234,58.0
224235,28.0
224236,54.0
224237,10.0
224238,10.0
224239,53.0
224240,30.0
224243,17.0
224244,28.0
224248,193.0
224249,100.0
224250,56.0
224251,17.0
224253,76.0
224254,95.0
224255,127.0
224257,142.0
224258,73.0
224259,120.0
224260,29.0
224261,11.0
224263,87.0
224264,65.0
224266,16.0
224267,26.0
224268,41.0
224270,28.0
224273,37.0
224277,13.0
224278,25.0
224279,43.0
224280,12.0
224281,14.0
224282,15.0
224283,56.0
224284,22.0
224285,37.0
224286,17.0
224287,11.0
224289,42.0
224290,42.0
224291,27.0
224292,15.0
224293,16.0
224294,20.0
224295,32.0
224296,25.0
224298,7.0
224299,19.0
224300,34.0
224301,11.0
224304,111.0
224305,17.0
224306,21.0
224307,13.0
224310,34.0
224311,20.0
224314,13.0
224317,38.0
224318,22.0
224320,12.0
224321,43.0
224322,55.0
224323,11.0
224326,115.0
224327,43.0
224328,78.0
224329,28.0
224330,26.0
224332,48.0
224333,62.0
224334,29.0
224335,10.0
224336,16.0
224337,19.0
224339,16.0
224340,27.0
224341,41.0
224344,12.0
224345,27.0
224346,21.0
224348,14.0
224349,41.0
224350,32.0
224351,17.0
224352,17.0
224353,26.0
224356,11.0
224361,9.0
224362,12.0
224363,22.0
224364,19.0
224365,9.0
224367,31.0
224368,17.0
224369,20.0
224372,15.0
224373,12.0
224376,6.0
224377,118.0
224378,68.0
224379,34.0
224381,34.0
224382,61.0
224383,95.0
224386,76.0
224387,39.0
224388,52.0
224389,10.0
224391,66.0
224392,21.0
224393,10.0
224394,18.0
224395,22.0
224396,44.0
224397,9.0
224399,66.0
224400,74.0
224401,24.0
224403,33.0
224404,34.0
224405,29.0
224409,41.0
224410,43.0
224411,36.0
224412,32.0
224413,35.0
224414,19.0
224415,14.0
224417,28.0
224418,30.0
224419,26.0
224422,18.0
224423,28.0
224427,69.0
224428,25.0
224429,53.0
224430,22.0
224431,18.0
224432,34.0
224433,42.0
224434,21.0
224436,11.0
224437,17.0
224440,57.0
224441,57.0
224442,21.0
224444,20.0
224445,41.0
224446,51.0
224447,14.0
224448,20.0
224449,24.0
224450,107.0
224451,28.0
224452,57.0
224453,25.0
224454,21.0
224456,50.0
224457,47.0
224458,34.0
224459,11.0
224460,13.0
224461,25.0
224462,5.0
224464,15.0
224465,18.0
224469,17.0
224470,26.0
224474,34.0
224475,26.0
224476,13.0
224479,17.0
224480,13.0
224483,14.0
224484,150.0
224485,107.0
224486,65.0
224488,40.0
224489,46.0
224490,97.0
224494,112.0
224495,62.0
224496,86.0
224497,23.0
224498,17.0
224499,66.0
224500,37.0
224501,17.0
224502,9.0
224503,13.0
224504,35.0
224506,16.0
224511,136.0
224512,100.0
224513,48.0
224516,61.0
224517,68.0
224518,121.0
224519,21.0
224522,75.0
224523,45.0
224524,65.0
224527,61.0
224528,25.0
224529,12.0
224531,19.0
224532,32.0
224533,32.0
224535,76.0
224536,65.0
224537,28.0
224539,17.0
224540,34.0
224541,56.0
224542,12.0
224543,13.0
224544,15.0
224545,95.0
224546,27.0
224547,50.0
224548,32.0
224549,28.0
224550,44.0
224551,55.0
224552,26.0
224553,10.0
224554,29.0
224555,28.0
224556,6.0
224557,10.0
224559,17.0
224560,26.0
224561,20.0
224563,8.0
224564,22.0
224565,35.0
224566,19.0
224567,13.0
224568,52.0
224569,18.0
224570,21.0
224571,25.0
224572,30.0
224573,18.0
224575,18.0
224576,17.0
224577,6.0
224585,20.0
224589,85.0
224590,50.0
224591,24.0
224593,21.0
224594,36.0
224595,65.0
224596,55.0
224597,22.0
224598,40.0
224599,15.0
224601,40.0
224602,27.0
224603,13.0
224606,24.0
224608,7.0
224609,47.0
224610,32.0
224611,8.0
224612,23.0
224613,35.0
224614,10.0
224615,70.0
224616,23.0
224617,43.0
224618,21.0
224619,17.0
224620,41.0
224621,34.0
224622,23.0
224623,11.0
224624,14.0
224625,20.0
224627,20.0
224628,40.0
224629,195.0
224630,135.0
224631,88.0
224634,59.0
224635,81.0
224636,112.0
224639,24.0
224640,140.0
224641,59.0
224642,116.0
224643,29.0
224647,67.0
224648,57.0
224649,80.0
224651,17.0
224652,42.0
224654,17.0
224655,26.0
224657,9.0
224659,9.0
224660,24.0
224662,10.0
224664,61.0
224665,27.0
224666,19.0
224667,19.0
224668,72.0
224669,34.0
224675,85.0
224676,72.0
224677,41.0
224679,48.0
224680,51.0
224681,82.0
224685,61.0
224686,28.0
224687,47.0
224689,39.0
224690,29.0
224692,12.0
224694,34.0
224695,9.0
224697,125.0
224698,78.0
224699,32.0
224700,35.0
224701,44.0
224702,92.0
224704,81.0
224705,29.0
224706,63.0
224707,34.0
224708,29.0
224709,67.0
224710,28.0
224711,15.0
224713,14.0
224714,35.0
224715,5.0
224716,17.0
224719,13.0
224723,31.0
224726,17.0
224727,42.0
224728,27.0
224730,13.0
224732,42.0
224733,19.0
224735,17.0
224736,22.0
224737,66.0
224738,41.0
224739,13.0
224740,11.0
224742,124.0
224743,37.0
224744,70.0
224745,28.0
224746,22.0
224749,46.0
224750,38.0
224751,21.0
224753,19.0
224754,24.0
224758,20.0
224760,9.0
224761,12.0
224762,37.0
224763,31.0
224765,19.0
224766,19.0
224767,43.0
224768,23.0
224769,23.0
224771,11.0
224772,27.0
224773,22.0
224774,11.0
224777,182.0
224778,114.0
224779,26.0
224782,56.0
224783,65.0
224784,110.0
224787,23.0
224788,108.0
224789,38.0
224790,86.0
224791,12.0
224792,6.0
224793,66.0
224794,35.0
224795,15.0
224797,27.0
224798,34.0
224799,7.0
224802,137.0
224803,28.0
224804,8.0
224807,7.0
224808,39.0
224809,27.0
224810,10.0
224811,9.0
224812,10.0
224813,53.0
224814,53.0
224815,32.0
224816,11.0
224817,10.0
224819,45.0
224820,26.0
224821,12.0
224822,13.0
224823,18.0
224824,62.0
224825,60.0
224826,11.0
224827,12.0
224828,25.0
224829,44.0
224830,18.0
224831,17.0
224832,22.0
224833,68.0
224834,19.0
224835,34.0
224836,17.0
224837,14.0
224838,40.0
224839,45.0
224840,29.0
224842,15.0
224843,21.0
224845,11.0
224846,32.0
224847,32.0
224849,16.0
224850,46.0
224851,30.0
224854,50.0
224855,19.0
224856,36.0
224858,23.0
224859,23.0
224863,6.0
224864,8.0
224865,9.0
224866,20.0
224867,66.0
224868,53.0
224869,17.0
224870,14.0
224871,26.0
224872,30.0
224873,10.0
224874,9.0
224875,9.0
224876,46.0
224877,14.0
224878,29.0
224880,14.0
224881,32.0
224882,25.0
224883,16.0
224886,11.0
224887,8.0
224889,17.0
224890,66.0
224891,54.0
224892,31.0
224894,21.0
224895,28.0
224896,60.0
224899,18.0
224900,44.0
224901,22.0
224902,37.0
224903,37.0
224904,13.0
224909,63.0
224910,43.0
224911,21.0
224912,39.0
224913,53.0
224916,38.0
224917,61.0
224918,44.0
224921,33.0
224922,12.0
224926,10.0
224927,73.0
224928,45.0
224929,15.0
224931,29.0
224932,37.0
224933,56.0
224934,73.0
224935,38.0
224936,55.0
224939,33.0
224940,48.0
224941,17.0
224943,20.0
224944,24.0
224945,4.0
224946,22.0
224949,15.0
224950,14.0
224951,11.0
224952,19.0
224957,45.0
224958,25.0
224960,23.0
224961,37.0
224962,22.0
224965,38.0
224966,29.0
224967,7.0
224969,17.0
224971,46.0
224972,30.0
224973,27.0
224974,17.0
224975,14.0
224976,26.0
224977,24.0
224978,13.0
224981,10.0
224983,11.0
224985,33.0
224986,39.0
224987,20.0
224988,11.0
224990,13.0
224991,23.0
224992,37.0
224993,10.0
224994,13.0
224995,75.0
224996,22.0
224997,35.0
224999,7.0
225000,30.0
225001,43.0
225002,23.0
225004,16.0
225005,17.0
225008,15.0
225013,27.0
225014,20.0
225015,16.0
225016,23.0
225017,18.0
225018,41.0
225019,37.0
225020,21.0
225021,17.0
225022,19.0
225026,8.0
225027,23.0
225028,19.0
225029,11.0
225030,6.0
225031,23.0
225032,17.0
225033,10.0
225034,12.0
225035,66.0
225036,18.0
225037,27.0
225038,13.0
225041,41.0
225042,32.0
225045,17.0
225047,57.0
225048,47.0
225051,15.0
225052,20.0
225053,36.0
225054,11.0
225055,13.0
225056,13.0
225057,64.0
225058,28.0
225059,42.0
225060,28.0
225061,19.0
225062,47.0
225063,29.0
225064,24.0
225066,8.0
225067,17.0
225068,12.0
225069,158.0
225070,117.0
225071,38.0
225073,53.0
225074,68.0
225075,99.0
225078,25.0
225079,85.0
225080,80.0
225081,71.0
225084,65.0
225085,37.0
225089,35.0
225093,35.0
225094,30.0
225095,8.0
225097,10.0
225098,24.0
225099,26.0
225102,54.0
225103,35.0
225104,32.0
225105,25.0
225106,23.0
225107,36.0
225108,25.0
225112,12.0
225114,19.0
225115,20.0
225117,12.0
225118,22.0
225119,38.0
225120,30.0
225123,87.0
225124,31.0
225125,32.0
225126,22.0
225127,66.0
225128,27.0
225131,18.0
225134,46.0
225135,38.0
225136,21.0
225138,21.0
225139,41.0
225140,52.0
225141,23.0
225142,22.0
225143,23.0
225144,61.0
225145,36.0
225146,41.0
225147,16.0
225149,39.0
225150,23.0
225151,15.0
225152,12.0
225153,18.0
225154,17.0
225156,60.0
225157,51.0
225160,19.0
225161,32.0
225162,54.0
225164,42.0
225165,21.0
225166,33.0
225169,37.0
225173,24.0
225176,103.0
225177,78.0
225178,34.0
225180,39.0
225181,44.0
225182,59.0
225186,53.0
225187,38.0
225188,43.0
225189,62.0
225190,35.0
225191,17.0
225194,28.0
225196,205.0
225197,115.0
225198,59.0
225201,58.0
225202,63.0
225203,117.0
225205,119.0
225206,128.0
225207,90.0
225208,35.0
225209,27.0
225211,72.0
225212,49.0
225213,29.0
225214,15.0
225215,16.0
225216,53.0
225217,5.0
225218,18.0
225221,220.0
225222,158.0
225223,62.0
225224,14.0
225226,84.0
225227,74.0
225228,132.0
225232,116.0
225233,58.0
225234,95.0
225235,15.0
225236,10.0
225238,77.0
225239,47.0
225240,25.0
225241,14.0
225242,26.0
225243,44.0
225245,11.0
225249,17.0
225250,15.0
225251,6.0
225252,11.0
225253,8.0
225254,25.0
225255,25.0
225258,68.0
225259,27.0
225260,23.0
225261,11.0
225262,26.0
225264,30.0
225267,16.0
225269,18.0
225270,22.0
225272,7.0
225273,18.0
225274,17.0
225277,44.0
225278,35.0
225279,13.0
225282,19.0
225283,37.0
225284,28.0
225286,7.0
225287,10.0
225288,8.0
225291,11.0
225293,20.0
225295,15.0
225297,14.0
225300,118.0
225301,76.0
225302,34.0
225303,31.0
225304,44.0
225305,72.0
225309,63.0
225310,35.0
225311,46.0
225312,23.0
225313,8.0
225314,45.0
225315,37.0
225317,12.0
225318,16.0
225319,30.0
225322,76.0
225323,31.0
225326,28.0
225327,35.0
225330,50.0
225331,21.0
225332,43.0
225335,33.0
225336,17.0
225337,8.0
225340,22.0
225343,154.0
225344,81.0
225345,35.0
225347,32.0
225348,54.0
225349,95.0
225352,95.0
225353,38.0
225354,64.0
225355,21.0
225357,36.0
225358,33.0
225359,17.0
225361,15.0
225362,37.0
225364,19.0
225365,18.0
225370,21.0
225371,18.0
225374,11.0
225375,70.0
225376,36.0
225377,23.0
225378,8.0
225380,16.0
225382,29.0
225384,13.0
225387,29.0
225388,29.0
225391,11.0
225392,17.0
225394,58.0
225395,18.0
225396,41.0
225397,21.0
225398,17.0
225399,38.0
225400,36.0
225401,22.0
225403,8.0
225404,15.0
225406,9.0
225407,15.0
225408,16.0
225412,13.0
225413,38.0
225414,28.0
225415,11.0
225416,13.0
225417,12.0
225418,46.0
225419,32.0
225420,25.0
225423,22.0
225424,23.0
225425,12.0
225428,154.0
225429,78.0
225430,46.0
225431,32.0
225432,22.0
225433,62.0
225434,95.0
225435,132.0
225437,9.0
225438,18.0
225439,174.0
225440,88.0
225441,139.0
225442,32.0
225443,16.0
225446,83.0
225447,66.0
225448,24.0
225450,30.0
225451,52.0
225452,5.0
225453,21.0
225454,43.0
225456,56.0
225457,39.0
225458,15.0
225460,43.0
225461,40.0
225462,53.0
225463,23.0
225466,39.0
225467,61.0
225468,41.0
225469,56.0
225470,24.0
225471,11.0
225473,32.0
225474,27.0
225475,83.0
225476,69.0
225477,26.0
225478,36.0
225479,40.0
225480,57.0
225484,46.0
225485,57.0
225486,43.0
225487,68.0
225488,40.0
225492,27.0
225493,4.0
225495,190.0
225496,121.0
225497,76.0
225500,86.0
225501,94.0
225502,125.0
225503,20.0
225505,162.0
225506,73.0
225507,134.0
225508,28.0
225512,81.0
225513,106.0
225514,44.0
225516,41.0
225517,60.0
225518,19.0
225521,77.0
225522,55.0
225523,16.0
225524,14.0
225525,37.0
225526,57.0
225527,12.0
225528,14.0
225529,17.0
225530,124.0
225531,32.0
225532,45.0
225533,38.0
225534,30.0
225536,53.0
225537,75.0
225538,54.0
225540,15.0
225541,30.0
225542,5.0
225544,16.0
225548,23.0
225549,23.0
225550,8.0
225551,11.0
225552,67.0
225553,42.0
225554,26.0
225555,5.0
225556,28.0
225557,65.0
225558,30.0
225561,19.0
225563,35.0
225564,51.0
225566,12.0
225567,29.0
225568,24.0
225570,17.0
225572,42.0
225573,21.0
225574,18.0
225576,17.0
225577,14.0
225578,14.0
225581,47.0
225582,46.0
225583,9.0
225585,19.0
225586,38.0
225587,58.0
225588,17.0
225589,21.0
225590,24.0
225591,68.0
225592,26.0
225593,33.0
225594,21.0
225595,14.0
225596,38.0
225597,29.0
225598,22.0
225600,13.0
225601,18.0
225603,146.0
225604,110.0
225605,27.0
225606,42.0
225607,60.0
225608,106.0
225610,18.0
225611,84.0
225612,103.0
225613,58.0
225614,16.0
225615,9.0
225616,63.0
225617,29.0
225620,23.0
225621,38.0
225627,60.0
225628,46.0
225629,14.0
225630,44.0
225631,37.0
225632,82.0
225636,63.0
225637,33.0
225638,57.0
225639,60.0
225640,27.0
225643,22.0
225644,5.0
225645,37.0
225646,28.0
225647,11.0
225648,34.0
225649,56.0
225650,26.0
225654,81.0
225655,43.0
225656,46.0
225657,34.0
225658,85.0
225659,44.0
225661,35.0
225662,34.0
225665,34.0
225667,6.0
225668,23.0
225669,34.0
225670,5.0
225673,75.0
225674,17.0
225675,41.0
225676,21.0
225677,20.0
225678,36.0
225679,43.0
225680,24.0
225681,7.0
225682,10.0
225683,17.0
225685,10.0
225687,136.0
225688,83.0
225689,49.0
225692,53.0
225693,60.0
225694,100.0
225697,108.0
225698,44.0
225699,88.0
225700,15.0
225701,9.0
225703,73.0
225704,40.0
225705,19.0
225707,24.0
225708,44.0
225710,11.0
225713,13.0
225714,42.0
225715,22.0
225717,17.0
225718,27.0
225719,31.0
225723,70.0
225724,25.0
225725,38.0
225726,25.0
225727,20.0
225728,37.0
225729,39.0
225730,22.0
225733,16.0
225734,13.0
225735,10.0
225736,16.0
225737,21.0
225738,30.0
225739,25.0
225740,21.0
225744,21.0
225745,39.0
225748,12.0
225749,10.0
225752,178.0
225753,92.0
225754,53.0
225757,76.0
225758,86.0
225759,120.0
225762,23.0
225763,109.0
225764,57.0
225765,85.0
225766,20.0
225767,8.0
225768,65.0
225769,46.0
225770,29.0
225772,17.0
225773,49.0
225774,18.0
225777,68.0
225778,83.0
225779,21.0
225780,10.0
225782,20.0
225783,50.0
225784,40.0
225785,19.0
225786,26.0
225787,18.0
225788,77.0
225789,30.0
225790,35.0
225791,25.0
225792,21.0
225793,38.0
225794,51.0
225795,30.0
225796,9.0
225797,17.0
225798,18.0
225800,7.0
225801,9.0
225802,28.0
225803,31.0
225804,32.0
225807,25.0
225808,27.0
225809,12.0
225810,14.0
225812,77.0
225813,23.0
225814,30.0
225815,13.0
225816,12.0
225818,31.0
225819,50.0
225820,32.0
225822,21.0
225823,22.0
225825,6.0
225826,11.0
225827,17.0
225828,278.0
225829,212.0
225830,91.0
225831,28.0
225833,76.0
225834,100.0
225835,202.0
225839,211.0
225840,79.0
225841,156.0
225842,35.0
225843,24.0
225845,105.0
225846,65.0
225847,46.0
225848,18.0
225849,34.0
225850,66.0
225851,9.0
225852,44.0
225854,20.0
225855,109.0
225856,89.0
225858,39.0
225859,52.0
225860,79.0
225863,18.0
225864,63.0
225865,29.0
225866,46.0
225867,10.0
225868,7.0
225869,55.0
225870,28.0
225873,18.0
225874,31.0
225877,195.0
225878,108.0
225879,56.0
225880,24.0
225882,86.0
225883,91.0
225884,119.0
225886,126.0
225887,66.0
225888,112.0
225889,28.0
225890,11.0
225892,74.0
225893,65.0
225895,19.0
225896,30.0
225897,44.0
225899,31.0
225902,34.0
225906,14.0
225907,23.0
225908,31.0
225909,13.0
225910,15.0
225911,16.0
225912,57.0
225913,22.0
225914,35.0
225915,17.0
225916,11.0
225918,41.0
225919,43.0
225920,26.0
225921,16.0
225922,18.0
225923,21.0
225924,31.0
225925,25.0
225927,6.0
225928,21.0
225929,24.0
225930,11.0
225933,45.0
225934,17.0
225935,23.0
225936,13.0
225939,28.0
225940,21.0
225943,14.0
225946,38.0
225947,19.0
225950,14.0
225951,45.0
225952,48.0
225953,10.0
225956,120.0
225957,43.0
225958,82.0
225959,27.0
225960,26.0
225962,49.0
225963,59.0
225964,28.0
225965,12.0
225966,17.0
225967,18.0
225968,17.0
225969,27.0
225970,44.0
225973,14.0
225974,29.0
225975,22.0
225977,15.0
225978,40.0
225979,31.0
225980,16.0
225981,18.0
225982,25.0
225985,12.0
225990,8.0
225991,13.0
225992,24.0
225993,20.0
225994,9.0
225996,34.0
225997,14.0
225998,17.0
226001,15.0
226002,12.0
226005,7.0
226006,115.0
226007,71.0
226008,33.0
226010,41.0
226011,60.0
226012,96.0
226015,74.0
226016,39.0
226017,56.0
226018,9.0
226020,62.0
226021,20.0
226022,16.0
226023,21.0
226024,25.0
226025,47.0
226026,9.0
226028,70.0
226029,72.0
226030,14.0
226032,38.0
226033,41.0
226034,29.0
226038,43.0
226039,47.0
226040,39.0
226041,37.0
226042,43.0
226043,21.0
226044,17.0
226046,31.0
226047,30.0
226048,28.0
226051,18.0
226052,24.0
226056,75.0
226057,24.0
226058,49.0
226059,22.0
226060,19.0
226061,33.0
226062,40.0
226063,21.0
226065,12.0
226066,18.0
226069,55.0
226070,58.0
226071,24.0
226073,20.0
226074,42.0
226075,46.0
226076,14.0
226077,21.0
226078,24.0
226079,100.0
226080,27.0
226081,56.0
226082,24.0
226083,22.0
226085,52.0
226086,47.0
226087,39.0
226088,13.0
226089,13.0
226090,26.0
226091,5.0
226093,17.0
226094,18.0
226098,16.0
226099,22.0
226103,31.0
226104,32.0
226105,18.0
226108,15.0
226109,13.0
226112,14.0
226113,148.0
226114,106.0
226115,65.0
226117,46.0
226118,48.0
226119,94.0
226123,106.0
226124,63.0
226125,72.0
226126,22.0
226127,17.0
226128,62.0
226129,32.0
226130,17.0
226131,10.0
226132,14.0
226133,36.0
226135,16.0
226140,134.0
226141,100.0
226142,57.0
226145,70.0
226146,72.0
226147,113.0
226148,25.0
226151,68.0
226152,46.0
226153,69.0
226156,62.0
226157,25.0
226158,13.0
226160,21.0
226161,32.0
226162,30.0
226164,70.0
226165,65.0
226166,28.0
226168,20.0
226169,36.0
226170,55.0
226171,12.0
226172,13.0
226173,16.0
226174,88.0
226175,27.0
226176,47.0
226177,32.0
226178,27.0
226179,41.0
226180,53.0
226181,26.0
226182,11.0
226183,21.0
226184,27.0
226185,6.0
226186,11.0
226188,19.0
226189,26.0
226190,20.0
226192,9.0
226193,23.0
226194,26.0
226195,20.0
226197,14.0
226198,48.0
226199,18.0
226200,25.0
226201,25.0
226202,29.0
226203,19.0
226205,18.0
226206,17.0
226207,6.0
226215,26.0
226219,85.0
226220,49.0
226221,29.0
226223,24.0
226224,37.0
226225,67.0
226227,54.0
226228,20.0
226229,41.0
226230,16.0
226232,34.0
226233,26.0
226234,13.0
226237,26.0
226239,8.0
226240,50.0
226241,34.0
226242,7.0
226243,22.0
226244,34.0
226245,10.0
226246,67.0
226247,21.0
226248,35.0
226249,20.0
226250,18.0
226251,40.0
226252,32.0
226253,23.0
226254,11.0
226255,14.0
226256,20.0
226259,16.0
226260,28.0
226261,191.0
226262,159.0
226263,85.0
226266,60.0
226267,80.0
226268,109.0
226271,26.0
226272,119.0
226273,53.0
226274,105.0
226275,29.0
226279,60.0
226280,53.0
226281,88.0
226283,18.0
226284,44.0
226286,20.0
226287,20.0
226289,9.0
226291,10.0
226292,24.0
226294,10.0
226296,58.0
226297,23.0
226298,17.0
226299,18.0
226300,65.0
226301,36.0
226307,86.0
226308,73.0
226309,43.0
226311,59.0
226312,57.0
226313,91.0
226317,63.0
226318,30.0
226319,49.0
226321,43.0
226322,35.0
226324,14.0
226326,34.0
226327,9.0
226329,119.0
226330,80.0
226331,34.0
226332,40.0
226333,44.0
226334,87.0
226336,76.0
226337,29.0
226338,58.0
226339,25.0
226340,18.0
226341,63.0
226342,28.0
226343,16.0
226345,15.0
226346,36.0
226347,5.0
226348,17.0
226351,15.0
226356,30.0
226359,18.0
226360,44.0
226361,26.0
226364,14.0
226366,42.0
226367,18.0
226369,18.0
226370,23.0
226371,64.0
226372,40.0
226373,12.0
226374,11.0
226376,119.0
226377,35.0
226378,76.0
226379,27.0
226380,23.0
226383,43.0
226384,40.0
226385,20.0
226387,21.0
226388,22.0
226392,20.0
226394,10.0
226395,12.0
226396,37.0
226397,33.0
226399,19.0
226400,18.0
226401,43.0
226402,20.0
226403,19.0
226405,11.0
226406,25.0
226407,21.0
226408,11.0
226411,181.0
226412,115.0
226413,28.0
226416,64.0
226417,70.0
226418,120.0
226421,24.0
226422,103.0
226423,36.0
226424,89.0
226425,11.0
226426,6.0
226427,61.0
226428,33.0
226429,17.0
226431,30.0
226432,34.0
226434,7.0
226437,141.0
226438,26.0
226439,10.0
226442,9.0
226443,39.0
226444,24.0
226445,11.0
226446,11.0
226447,10.0
226448,54.0
226449,21.0
226450,30.0
226451,11.0
226452,12.0
226454,43.0
226455,27.0
226456,13.0
226457,15.0
226458,18.0
226460,68.0
226461,61.0
226462,16.0
226463,14.0
226464,26.0
226465,35.0
226466,18.0
226467,18.0
226468,22.0
226469,73.0
226470,32.0
226471,32.0
226472,17.0
226473,15.0
226474,41.0
226475,44.0
226476,29.0
226478,15.0
226479,21.0
226481,12.0
226482,31.0
226483,33.0
226485,17.0
226486,47.0
226487,28.0
226490,53.0
226491,17.0
226492,31.0
226495,24.0
226496,20.0
226500,8.0
226501,8.0
226502,10.0
226503,20.0
226504,65.0
226505,52.0
226506,19.0
226507,15.0
226508,26.0
226509,29.0
226510,11.0
226511,9.0
226512,9.0
226513,47.0
226514,14.0
226515,34.0
226517,14.0
226518,31.0
226519,26.0
226520,17.0
226523,12.0
226524,9.0
226526,15.0
226527,71.0
226528,43.0
226529,35.0
226531,24.0
226532,31.0
226533,61.0
226536,21.0
226537,40.0
226538,21.0
226539,30.0
226540,32.0
226541,12.0
226546,67.0
226547,44.0
226548,24.0
226549,42.0
226550,56.0
226552,35.0
226553,24.0
226554,39.0
226557,29.0
226558,11.0
226562,11.0
226563,72.0
226564,42.0
226565,16.0
226567,28.0
226568,47.0
226569,58.0
226570,72.0
226571,39.0
226572,53.0
226575,32.0
226576,47.0
226577,17.0
226579,16.0
226580,20.0
226581,5.0
226582,16.0
226585,20.0
226586,14.0
226587,12.0
226588,20.0
226593,41.0
226594,23.0
226596,21.0
226597,33.0
226598,23.0
226601,38.0
226602,30.0
226603,6.0
226605,14.0
226607,45.0
226608,26.0
226609,27.0
226610,17.0
226611,14.0
226612,25.0
226613,23.0
226614,14.0
226617,10.0
226619,11.0
226621,33.0
226622,38.0
226623,20.0
226624,11.0
226626,14.0
226627,22.0
226628,31.0
226629,11.0
226631,14.0
226632,68.0
226633,20.0
226634,37.0
226636,8.0
226637,29.0
226638,41.0
226639,25.0
226641,16.0
226642,18.0
226645,16.0
226650,26.0
226651,19.0
226652,18.0
226653,24.0
226654,18.0
226655,45.0
226656,36.0
226657,23.0
226658,18.0
226659,21.0
226663,8.0
226664,23.0
226665,20.0
226666,7.0
226667,6.0
226668,22.0
226669,14.0
226670,10.0
226671,12.0
226672,67.0
226673,17.0
226674,28.0
226675,12.0
226677,40.0
226678,33.0
226681,18.0
226683,57.0
226684,48.0
226687,17.0
226688,22.0
226689,34.0
226690,11.0
226691,14.0
226692,14.0
226693,63.0
226694,28.0
226695,37.0
226696,28.0
226697,21.0
226698,41.0
226699,29.0
226700,24.0
226702,9.0
226703,18.0
226704,14.0
226705,163.0
226706,116.0
226707,40.0
226709,65.0
226710,75.0
226711,103.0
226714,29.0
226715,84.0
226716,99.0
226717,71.0
226720,58.0
226721,39.0
226725,39.0
226729,33.0
226730,30.0
226731,15.0
226733,13.0
226734,24.0
226735,27.0
226738,53.0
226739,22.0
226740,32.0
226741,25.0
226742,22.0
226743,32.0
226744,22.0
226748,13.0
226750,19.0
226751,18.0
226753,11.0
226754,25.0
226755,44.0
226756,33.0
226759,66.0
226760,29.0
226761,26.0
226763,23.0
226764,73.0
226765,30.0
226768,19.0
226771,42.0
226772,38.0
226773,20.0
226775,21.0
226776,44.0
226777,58.0
226778,23.0
226779,24.0
226780,23.0
226781,60.0
226782,33.0
226783,38.0
226784,17.0
226785,36.0
226786,26.0
